onset	duration	staging
0	0	6
30	0	7
60	0	7
90	0	7
120	0	7
150	0	7
180	0	7
210	0	7
240	0	7
270	0	7
300	0	7
330	0	7
360	0	7
390	0	7
420	0	7
450	0	7
480	0	7
510	0	7
540	0	7
570	0	7
600	0	7
630	0	7
660	0	7
690	0	7
720	0	7
750	0	7
780	0	7
810	0	7
840	0	7
870	0	7
900	0	7
930	0	7
960	0	7
990	0	7
1020	0	7
1050	0	7
1080	0	7
1110	0	7
1140	0	7
1170	0	7
1200	0	7
1230	0	7
1260	0	7
1290	0	7
1320	0	7
1350	0	7
1380	0	7
1410	0	7
1440	0	7
1470	0	7
1500	0	7
1530	0	7
1560	0	7
1590	0	7
1620	0	7
1650	0	7
1680	0	7
1710	0	7
1740	0	7
1770	0	7
1800	0	7
1830	0	7
1860	0	7
1890	0	7
1920	0	7
1950	0	7
1980	0	7
2010	0	7
2040	0	7
2070	0	7
2100	0	7
2130	0	7
2160	0	7
2190	0	7
2220	0	7
2250	0	7
2280	0	7
2310	0	7
2340	0	7
2370	0	7
2400	0	7
2430	0	7
2460	0	7
2490	0	7
2520	0	7
2550	0	7
2580	0	7
2610	0	7
2640	0	7
2670	0	7
2700	0	7
2730	0	7
2760	0	7
2790	0	7
2820	0	7
2850	0	7
2880	0	7
2910	0	7
2940	0	7
2970	0	7
3000	0	7
3030	0	7
3060	0	7
3090	0	7
3120	0	7
3150	0	7
3180	0	7
3210	0	7
3240	0	7
3270	0	7
3300	0	7
3330	0	7
3360	0	7
3390	0	7
3420	0	7
3450	0	7
3480	0	7
3510	0	7
3540	0	7
3570	0	7
3600	0	7
3630	0	1
3660	0	1
3690	0	1
3720	0	1
3750	0	1
3780	0	1
3810	0	1
3840	0	1
3870	0	3
3900	0	3
3930	0	3
3960	0	3
3990	0	4
4020	0	5
4050	0	5
4080	0	5
4110	0	5
4140	0	5
4170	0	5
4200	0	5
4230	0	5
4260	0	5
4290	0	5
4320	0	5
4350	0	5
4380	0	5
4410	0	5
4440	0	7
4470	0	7
4500	0	7
4530	0	7
4560	0	7
4590	0	7
4620	0	7
4650	0	7
4680	0	7
4710	0	7
4740	0	7
4770	0	7
4800	0	1
4830	0	1
4860	0	1
4890	0	5
4920	0	5
4950	0	5
4980	0	5
5010	0	5
5040	0	5
5070	0	5
5100	0	5
5130	0	5
5160	0	5
5190	0	5
5220	0	5
5250	0	5
5280	0	5
5310	0	5
5340	0	5
5370	0	5
5400	0	5
5430	0	5
5460	0	5
5490	0	5
5520	0	5
5550	0	5
5580	0	5
5610	0	3
5640	0	4
5670	0	4
5700	0	4
5730	0	4
5760	0	4
5790	0	4
5820	0	4
5850	0	4
5880	0	4
5910	0	4
5940	0	4
5970	0	4
6000	0	4
6030	0	4
6060	0	4
6090	0	4
6120	0	4
6150	0	4
6180	0	4
6210	0	4
6240	0	4
6270	0	4
6300	0	4
6330	0	4
6360	0	4
6390	0	4
6420	0	4
6450	0	4
6480	0	4
